FechaObservacion,ValorObservado,NombreEstacion,Latitud,Longitud
1/22/2020 12:00,18.3,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
1/22/2020 12:00,15.8,EL SILENCIO - AUT,4.600222222,-75.336
9/30/2016 12:00,27.3,ESPERANZA LA  - AUT,4.45,-75.25
8/9/2017 12:00,26.6,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
7/31/2017 12:00,25.7,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
3/17/2019 12:00,18.8,EL SILENCIO - AUT,4.600222222,-75.336
8/4/2018 12:00,22.6,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
5/30/2019 12:00,15.8,EL SILENCIO - AUT,4.600222222,-75.336
6/30/2017 12:00,22.2,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
3/10/2019 12:00,26.3,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
4/4/2019 12:00,22.86519,ESPERANZA LA  - AUT,4.45,-75.25
2/10/2019 12:00,25.54706,ESPERANZA LA  - AUT,4.45,-75.25
1/6/2019 12:00,20.1,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
7/14/2019 12:00,25.59314,ESPERANZA LA  - AUT,4.45,-75.25
12/15/2017 12:00,24.16305,ESPERANZA LA  - AUT,4.45,-75.25
10/30/2016 12:00,25.1,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
1/16/2019 12:00,21.86394,ESPERANZA LA  - AUT,4.45,-75.25
12/6/2016 12:00,23.9,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
6/24/2018 12:00,24.08231,ESPERANZA LA  - AUT,4.45,-75.25
7/5/2019 12:00,28.8816,ESPERANZA LA  - AUT,4.45,-75.25
12/5/2016 12:00,17.9,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
10/15/2018 12:00,24.2,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
6/15/2018 12:00,24.6,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
5/1/2019 12:00,19.4,EL SILENCIO - AUT,4.600222222,-75.336
3/5/2018 12:00,20.49405,ESPERANZA LA  - AUT,4.45,-75.25
12/29/2017 12:00,19.6,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
7/5/2017 12:00,27.27661,ESPERANZA LA  - AUT,4.45,-75.25
5/8/2017 12:00,24.9,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
7/27/2018 12:00,26.95107,ESPERANZA LA  - AUT,4.45,-75.25
5/25/2019 12:00,15.2,EL SILENCIO - AUT,4.600222222,-75.336
8/20/2019 12:00,22.8,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
7/1/2017 12:00,26.2,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
7/19/2016 12:00,25.2,ESPERANZA LA  - AUT,4.45,-75.25
11/8/2016 12:00,20.3,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
6/25/2017 12:00,22,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
11/2/2015 12:00,21.3,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
3/5/2019 12:00,23.7,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
12/3/2017 12:00,23.9,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
7/8/2016 12:00,27.2,ESPERANZA LA  - AUT,4.45,-75.25
6/16/2017 12:00,23.1,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
12/27/2016 12:00,26.1,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
12/13/2018 12:00,18.1,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
11/15/2016 12:00,18.9,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
11/10/2016 12:00,26.2,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
6/3/2018 12:00,20.7,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
1/22/2019 12:00,23.2,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
3/7/2018 12:00,17.8,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
9/25/2015 12:00,28.6,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
2/20/2017 12:00,23.8,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
10/23/2018 12:00,19.1,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
6/21/2019 12:00,28.30697,ESPERANZA LA  - AUT,4.45,-75.25
7/28/2016 12:00,25.7,ESPERANZA LA  - AUT,4.45,-75.25
10/9/2018 12:00,18.1,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
8/14/2018 12:00,20.5,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
6/15/2019 12:00,15.3,EL SILENCIO - AUT,4.600222222,-75.336
7/12/2016 12:00,26.4,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
10/4/2018 12:00,26.43131,ESPERANZA LA  - AUT,4.45,-75.25
7/1/2015 12:00,28.1,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
9/19/2015 12:00,26.6,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
5/7/2019 12:00,28.26112,ESPERANZA LA  - AUT,4.45,-75.25
3/26/2017 12:00,18.3,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
12/13/2017 12:00,26.02779,ESPERANZA LA  - AUT,4.45,-75.25
8/15/2017 12:00,26.86917,ESPERANZA LA  - AUT,4.45,-75.25
7/14/2017 12:00,24.3,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
9/29/2016 12:00,22.5,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
12/15/2017 12:00,21.1,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
12/9/2016 12:00,18.4,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
4/6/2017 12:00,27.5,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
12/16/2016 12:00,23.7,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
10/7/2018 12:00,24.96996,ESPERANZA LA  - AUT,4.45,-75.25
6/4/2018 12:00,19,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
2/18/2017 12:00,19.6,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
7/7/2015 12:00,24.5,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
1/22/2019 12:00,25.6,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
6/6/2019 12:00,16,EL SILENCIO - AUT,4.600222222,-75.336
12/11/2018 12:00,27.05762,ESPERANZA LA  - AUT,4.45,-75.25
5/18/2018 12:00,20.3,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
11/2/2016 12:00,23,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
1/23/2018 12:00,25.40536,ESPERANZA LA  - AUT,4.45,-75.25
7/23/2018 12:00,26.2,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
8/27/2015 12:00,28,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
3/1/2015 12:00,26.7,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
5/29/2019 12:00,13.6,EL SILENCIO - AUT,4.600222222,-75.336
9/20/2017 12:00,25.7,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
5/21/2018 12:00,17.8,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
6/26/2015 12:00,26.8,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
1/24/2019 12:00,26.91058,ESPERANZA LA  - AUT,4.45,-75.25
12/21/2018 12:00,25,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
2/13/2017 12:00,26.8,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
1/2/2015 12:00,27.6,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
5/2/2017 12:00,24.4,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
11/17/2018 12:00,27.50204,ESPERANZA LA  - AUT,4.45,-75.25
3/15/2018 12:00,23.2,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
12/30/2017 12:00,21.1,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
1/13/2015 12:00,29,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
8/10/2018 12:00,26,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
1/11/2019 12:00,22.5128,ESPERANZA LA  - AUT,4.45,-75.25
10/19/2015 12:00,24.2,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
7/17/2017 12:00,25.6,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
11/25/2018 12:00,23.4,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
5/31/2017 12:00,21.3,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
4/25/2017 12:00,21.9,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
1/5/2015 12:00,27.5,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
8/2/2017 12:00,20.8,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
5/9/2018 12:00,17.7,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
7/1/2019 12:00,16.9,EL SILENCIO - AUT,4.600222222,-75.336
8/28/2017 12:00,23.9,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
2/27/2015 12:00,27.3,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
1/17/2017 12:00,17.5,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
9/9/2016 12:00,27.7,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
4/1/2017 12:00,19.6,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
10/27/2018 12:00,23.3,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
8/18/2017 12:00,26.3,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
6/15/2016 12:00,25.1,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
7/7/2017 12:00,27.39715,ESPERANZA LA  - AUT,4.45,-75.25
12/5/2018 12:00,23.7,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
5/24/2019 12:00,27.29387,ESPERANZA LA  - AUT,4.45,-75.25
9/5/2017 12:00,23.7,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
11/18/2018 12:00,26.4213,ESPERANZA LA  - AUT,4.45,-75.25
9/16/2018 12:00,23.5,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
2/11/2019 12:00,25.5,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
12/30/2018 12:00,27.5325,ESPERANZA LA  - AUT,4.45,-75.25
7/23/2017 12:00,26.4,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
3/20/2018 12:00,26.68707,ESPERANZA LA  - AUT,4.45,-75.25
12/31/2018 12:00,26.76729,ESPERANZA LA  - AUT,4.45,-75.25
1/4/2017 12:00,17.7,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
6/10/2018 12:00,26.09704,ESPERANZA LA  - AUT,4.45,-75.25
11/23/2016 12:00,24.3,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
3/6/2017 12:00,25.9,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
11/4/2016 12:00,22.8,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
3/3/2017 12:00,24.5,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
10/28/2015 12:00,27.9,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
4/13/2015 12:00,22,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
4/28/2015 12:00,23.2,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
8/22/2015 12:00,27.5,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
8/6/2016 12:00,28.7,ESPERANZA LA  - AUT,4.45,-75.25
3/18/2015 12:00,4.8,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
5/13/2017 12:00,24,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
2/19/2019 12:00,23.7,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
5/8/2017 12:00,18.5,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
4/18/2018 12:00,23.5,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
7/23/2017 12:00,21,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
12/4/2018 12:00,21.94938,ESPERANZA LA  - AUT,4.45,-75.25
7/19/2019 12:00,26.21437,ESPERANZA LA  - AUT,4.45,-75.25
8/9/2018 12:00,26.2,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
12/11/2018 12:00,21.3,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
7/7/2018 12:00,25.93967,ESPERANZA LA  - AUT,4.45,-75.25
2/16/2019 12:00,25.91505,ESPERANZA LA  - AUT,4.45,-75.25
6/3/2015 12:00,21.4,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
8/22/2016 12:00,25,ESPERANZA LA  - AUT,4.45,-75.25
9/8/2017 12:00,20.2052,ESPERANZA LA  - AUT,4.45,-75.25
1/26/2017 12:00,23.4,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
8/18/2019 12:00,18.3,EL SILENCIO - AUT,4.600222222,-75.336
5/16/2017 12:00,23.1,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
9/8/2015 12:00,24.8,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
3/11/2019 12:00,22.41565,ESPERANZA LA  - AUT,4.45,-75.25
8/20/2017 12:00,25.5,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
4/8/2017 12:00,22.3,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
3/25/2019 12:00,25.73497,ESPERANZA LA  - AUT,4.45,-75.25
8/16/2017 12:00,22.9,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
6/17/2017 12:00,20.6,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
1/3/2018 12:00,23.8847,ESPERANZA LA  - AUT,4.45,-75.25
1/19/2019 12:00,24.1,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
3/18/2018 12:00,20,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
4/16/2019 12:00,15.6,EL SILENCIO - AUT,4.600222222,-75.336
1/13/2019 12:00,22.7,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
7/16/2018 12:00,24.40339,ESPERANZA LA  - AUT,4.45,-75.25
3/14/2015 12:00,20.8,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
3/21/2018 12:00,21.5,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
1/2/2019 12:00,24.8,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
9/23/2018 12:00,22.9,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
11/9/2017 12:00,2.2,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
2/14/2017 12:00,27.1,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
5/9/2017 12:00,18.5,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
10/3/2018 12:00,26,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
5/24/2018 12:00,20.5,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
7/11/2016 12:00,27.2,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
7/3/2019 12:00,14.9,EL SILENCIO - AUT,4.600222222,-75.336
4/14/2016 12:00,24.2,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
12/5/2015 12:00,26.8,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
7/3/2018 12:00,23,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
1/20/2018 12:00,19.7,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
8/5/2019 12:00,26.09415,ESPERANZA LA  - AUT,4.45,-75.25
9/29/2015 12:00,22.9,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
5/15/2016 12:00,26.8,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
8/7/2017 12:00,28.09478,ESPERANZA LA  - AUT,4.45,-75.25
8/24/2015 12:00,24.4,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
4/11/2018 12:00,18.3,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
12/14/2018 12:00,25.1,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
3/12/2015 12:00,29.1,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
8/10/2019 12:00,29.4,IBAGUE - AUT,4.418808333,-75.20585
3/7/2019 12:00,23.7154,ESPERANZA LA  - AUT,4.45,-75.25
3/23/2018 12:00,17.9,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
10/31/2016 12:00,25.9,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
5/5/2018 12:00,18.9,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
9/30/2015 12:00,21.6,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
12/2/2018 12:00,23.52182,ESPERANZA LA  - AUT,4.45,-75.25
6/19/2015 12:00,23.6,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
10/16/2015 12:00,23.3,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
5/20/2018 12:00,23.5,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
2/27/2017 12:00,18.4,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
11/15/2016 12:00,25.2,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
2/18/2019 12:00,23.5,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
11/5/2016 12:00,23.1,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
2/8/2018 12:00,21.2,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
4/10/2017 12:00,24,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
7/18/2015 12:00,26.3,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
11/29/2016 12:00,21.4,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
3/20/2017 12:00,24.1,ESPERANZA LA  - AUT,4.45,-75.25
11/19/2018 12:00,21.5,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
12/19/2018 12:00,26.7,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
1/16/2019 12:00,21.9,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
4/14/2015 12:00,21.7,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
3/8/2018 12:00,26.1,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
1/15/2018 12:00,21.2,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
9/9/2017 12:00,17.4,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
1/14/2019 12:00,17.7,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
3/28/2019 12:00,25.22038,ESPERANZA LA  - AUT,4.45,-75.25
1/27/2016 12:00,25.4,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
2/15/2019 12:00,25.7,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
7/5/2018 12:00,25.9,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
8/4/2016 12:00,25.7,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
10/15/2018 12:00,20.2,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
11/18/2018 12:00,26.4,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
12/9/2017 12:00,25.3,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
7/2/2019 12:00,26.4751,ESPERANZA LA  - AUT,4.45,-75.25
2/24/2017 12:00,22,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
6/22/2015 12:00,19.8,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
5/20/2018 12:00,21.77891,ESPERANZA LA  - AUT,4.45,-75.25
11/15/2017 12:00,22.4,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
2/26/2019 12:00,20.8,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
5/27/2018 12:00,25.15103,ESPERANZA LA  - AUT,4.45,-75.25
7/14/2016 12:00,21.4,ESPERANZA LA  - AUT,4.45,-75.25
7/16/2019 12:00,15.6,EL SILENCIO - AUT,4.600222222,-75.336
10/30/2017 12:00,11.3,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
2/23/2015 12:00,22.2,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
7/7/2015 12:00,27.5,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
8/25/2017 12:00,18.4,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
8/9/2017 12:00,27.95982,ESPERANZA LA  - AUT,4.45,-75.25
12/20/2016 12:00,23.6,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
3/1/2017 12:00,19.3,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
12/9/2018 12:00,19.4,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
7/18/2019 12:00,17.1,EL SILENCIO - AUT,4.600222222,-75.336
12/28/2016 12:00,17.8,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
4/7/2015 12:00,22.6,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
8/5/2016 12:00,25.1,ESPERANZA LA  - AUT,4.45,-75.25
8/6/2015 12:00,30.2,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
4/10/2019 12:00,25.30956,ESPERANZA LA  - AUT,4.45,-75.25
12/11/2016 12:00,24.2,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
11/28/2018 12:00,22.4,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
5/10/2019 12:00,17.7,EL SILENCIO - AUT,4.600222222,-75.336
8/29/2015 12:00,24.9,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
3/19/2018 12:00,21.6,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
11/11/2017 12:00,22.2,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
1/20/2018 12:00,25.06548,ESPERANZA LA  - AUT,4.45,-75.25
7/13/2017 12:00,23.5,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
4/30/2018 12:00,21,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
11/24/2018 12:00,20,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
4/10/2018 12:00,17.3,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
3/27/2017 12:00,17.3,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
1/15/2017 12:00,23.3,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
3/14/2019 12:00,20.2,EL SILENCIO - AUT,4.600222222,-75.336
5/2/2017 12:00,20.2,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
2/10/2017 12:00,27.6,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
12/25/2016 12:00,18.1,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
4/9/2018 12:00,20.8,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
1/7/2016 12:00,24.8,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
3/21/2015 12:00,18.3,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
12/28/2018 12:00,23.1,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
3/12/2018 12:00,27.93147,ESPERANZA LA  - AUT,4.45,-75.25
4/27/2015 12:00,24.5,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
3/5/2018 12:00,21.8,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
1/14/2018 12:00,21.8,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
8/4/2018 12:00,22.65571,ESPERANZA LA  - AUT,4.45,-75.25
7/28/2016 12:00,25.9,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
7/22/2019 12:00,26.6654,ESPERANZA LA  - AUT,4.45,-75.25
8/5/2017 12:00,28.98191,ESPERANZA LA  - AUT,4.45,-75.25
9/22/2017 12:00,26.62266,ESPERANZA LA  - AUT,4.45,-75.25
4/6/2017 12:00,24.8,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
1/27/2017 12:00,22.7,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
10/22/2017 12:00,24.37441,ESPERANZA LA  - AUT,4.45,-75.25
12/13/2016 12:00,18,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
9/21/2017 12:00,27.7,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
2/16/2015 12:00,28.2,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
3/12/2015 12:00,24,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
8/10/2017 12:00,28.35206,ESPERANZA LA  - AUT,4.45,-75.25
5/28/2018 12:00,23.9,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
4/24/2018 12:00,25.52177,ESPERANZA LA  - AUT,4.45,-75.25
6/29/2015 12:00,24.3,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
4/5/2019 12:00,14.3,EL SILENCIO - AUT,4.600222222,-75.336
12/4/2018 12:00,23.4,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
1/13/2018 12:00,22.3,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
5/2/2015 12:00,20.5,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
5/20/2016 12:00,27,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
1/1/2018 12:00,21.1,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
3/22/2015 12:00,19,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
10/8/2015 12:00,27,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
5/17/2018 12:00,21.9,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
1/25/2018 12:00,25.2,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
8/1/2015 12:00,27.4,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
5/13/2019 12:00,17.9,EL SILENCIO - AUT,4.600222222,-75.336
1/24/2019 12:00,28.7,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
9/30/2015 12:00,22.3,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
12/27/2015 12:00,29,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
4/4/2015 12:00,21.5,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
3/9/2018 12:00,27.31542,ESPERANZA LA  - AUT,4.45,-75.25
7/6/2019 12:00,18.2,EL SILENCIO - AUT,4.600222222,-75.336
5/24/2018 12:00,24.7,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
3/15/2015 12:00,0.4,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
7/4/2019 12:00,16.9,EL SILENCIO - AUT,4.600222222,-75.336
2/18/2018 12:00,23.5,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
10/7/2016 12:00,24.6,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
3/11/2018 12:00,29.55593,ESPERANZA LA  - AUT,4.45,-75.25
7/7/2017 12:00,22.6,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
9/11/2017 12:00,21.5,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
7/14/2018 12:00,26.5,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
